기간,국가,HS코드,품목명,수출중량,수출금액,수입중량,수입금액,무역수지
2015,베네주엘라,72,철강,8906.8,6795,352.6,102,6693
2015,베트남,72,철강,1758972,990831,130861.4,92715,898116
2015,벨기에,72,철강,363022.4,299864,38695.6,86967,212897
2015,벨라루스,72,철강,0,0,22.5,6,-5
2015,벨리제,72,철강,457.1,322,0,0,322
2015,볼리비아,72,철강,999.4,870,0,0,870
2015,북마리아나 군도,72,철강,1478.6,1068,37.1,25,1043
2015,불가리아,72,철강,2468,1860,175.2,212,1648
2015,불령 가이아나,72,철강,0,0,609.7,193,-193
2015,불령 리유니온 코모도 제도,72,철강,1996,1621,0,0,1621
2015,브라질,72,철강,136281.5,131042,252735.7,311699,-180657
2015,브루나이,72,철강,306.1,188,0,0,188
2015,사모아,72,철강,13496.8,20797,656,129,20667
2015,사우디아라비아,72,철강,651488.1,397031,129.5,7,397024
2015,사이프러스,72,철강,0,0,157.4,35,-35
2015,세네갈,72,철강,39.5,42,0,0,42
2015,세르비아,72,철강,0,0,0,0,0
2015,세이쉘,72,철강,5308.2,8068,0,0,8068
2015,세인트 루시아,72,철강,126.8,124,1012.7,228,-104
2015,세인트 빈센트 그레나딘,72,철강,1136.2,916,0,0,916
2015,솔로몬 군도,72,철강,38.5,32,0,0,32
2015,수단,72,철강,157.5,108,0,0,108
2015,수리남,72,철강,192.1,209,656.2,210,-1
2015,스리랑카,72,철강,26030.2,19959,0,0,19959
2015,스와질랜드,72,철강,0,0,198,544,-544
2015,스웨덴,72,철강,52233.1,42436,66665.6,144497,-102061
2015,스위스,72,철강,343.3,1820,38.9,615,1205
2015,스페인,72,철강,170680.3,110792,2273.1,5569,105223
2015,슬로바키아,72,철강,6493.8,11519,12.7,34,11484
2015,슬로베니아,72,철강,361514,276131,125234.4,33156,242974
2015,시에라 리온,72,철강,2.4,2,0,0,2
2015,싱가포르,72,철강,135540.7,96862,3124.3,3188,93675
2015,아랍에미리트 연합,72,철강,402361,270352,6148.9,2342,268011
2015,아르헨티나,72,철강,34258.2,33822,19.2,27,33795
2015,아메리칸 사모아,72,철강,128.5,157,0,0,157
2015,아이슬란드,72,철강,0,0,97.9,185,-185
2015,아이티,72,철강,0,0,1926.4,572,-572
2015,아일랜드,72,철강,3962.3,2928,109,90,2838
2015,아제르바이잔,72,철강,2.4,10,0,0,10
2015,아프카니스탄,72,철강,49.3,20,0,0,20
2015,안타티카,72,철강,0,0,24.6,25,-25
2015,안티가 바부다,72,철강,0,0,28,1,-1
2015,알제리,72,철강,4938.8,12072,92.1,52,12020
2015,앙골라,72,철강,36.8,59,0,0,59
2015,에스토니아,72,철강,7929.6,6671,27.3,42,6630
2015,에쿠아도르,72,철강,17613.9,17043,0,0,17043
2015,에티오피아,72,철강,428.7,429,0,0,429
2015,엘살바도르,72,철강,63798.2,46835,6571.2,1832,45003
2015,영국,72,철강,150435.3,97631,18911.7,42438,55194
2015,영령 버진군도,72,철강,18.5,14,0,0,14
2015,예맨,72,철강,879.6,674,0,0,674
2015,오만,72,철강,80421.8,41706,79297.5,22104,19602
2015,오스트리아,72,철강,1787,2884,7041.7,35444,-32560
2015,온두라스,72,철강,605.1,492,545,149,344
2015,요르단,72,철강,7413.2,4773,0,0,4773
2015,우간다,72,철강,1499.6,571,0,0,571
2015,우루과이,72,철강,17718.3,16717,1070.3,428,16290
2015,우즈베키스탄,72,철강,29050.9,29525,12.6,33,29492
2015,우크라이나,72,철강,10150.4,9583,53830.3,60124,-50541
2015,이라크,72,철강,34906.9,23721,56.5,23,23698
2015,이란,72,철강,762510.9,469617,218.2,115,469502
2015,이스라엘,72,철강,1042,3521,1982,578,2943
2015,이집트,72,철강,67105.4,67982,26.5,64,67917
2015,이탈리아,72,철강,714495.8,612100,19614.1,60525,551575
2015,인도,72,철강,3130548.8,1683316,247128.6,260839,1422477
2015,인도네시아,72,철강,1189516.5,712588,489003.5,257441,455147
2015,일본,72,철강,3374083.1,2054634,9559311.2,4713983,-2659350
2015,자마이카,72,철강,1980.4,1668,2501.5,639,1029
2015,잠비아,72,철강,56.5,94,0,0,94
2015,적도 기니,72,철강,1281.8,654,0,0,654
2015,조지아,72,철강,11749.6,11094,0,0,11094
2015,중국,72,철강,3873179.6,3077458,13273055.2,6885316,-3807858
2015,중앙아프리카공화국,72,철강,0,0,196.7,44,-44
2015,지부티,72,철강,7744.4,4681,0,0,4681
2015,짐바브웨,72,철강,0,0,2255.4,2305,-2305
2015,체코공화국,72,철강,3188.2,7151,1674.1,7813,-661
2015,칠레,72,철강,43549.5,37688,6705.1,1763,35925
2015,카메룬,72,철강,415.7,385,0,0,385
2015,카자흐스탄,72,철강,16868.4,16455,68240.4,104024,-87569
2015,카타르,72,철강,8110.8,4351,0,0,4351
2015,캄보디아,72,철강,39.1,297,0,0,297
2015,캐나다,72,철강,306005,200476,45085.1,49666,150811
2015,케냐,72,철강,36812.1,17203,8.4,11,17192
2015,코스타리카,72,철강,33496.9,18724,48599.7,11930,6795
2015,코트디봐르,72,철강,130.7,122,0,0,122
2015,콜롬비아,72,철강,160010.8,98809,26706.6,50445,48364
2015,콩고,72,철강,93.1,111,0,0,111
2015,쿠웨이트,72,철강,83358.5,46392,0.1,1,46391
2015,큐라소,72,철강,0,0,158.3,37,-37
2015,크로아티아,72,철강,1093.5,971,0,0,971
2015,키르기스스탄,72,철강,1149.7,1282,0,0,1282
2015,키리바티,72,철강,1.6,1,2,0,0
2015,타지크,72,철강,0.6,0,0,0,0
2015,탄자니아,72,철강,4998.2,2591,0,0,2591
2015,태국,72,철강,1601737.9,1218968,37261,46438,1172530
2015,통가,72,철강,201.4,160,80.6,25,136
2015,투르크멘,72,철강,496.1,645,0,0,645
2015,튀니지,72,철강,69.9,87,0,0,87
2015,튀르키예,72,철강,1066742.3,829020,5956.5,6267,822752
2015,트리니다드 토바고,72,철강,6912.2,4991,12633.6,3197,1794
2015,티모르,72,철강,5,6,0,0,6
2015,파나마,72,철강,36441.9,22260,21043.3,4870,17390
2015,파라과이,72,철강,10296.8,7790,1931.7,484,7306
2015,파키스탄,72,철강,118458.5,88001,12.3,17,87984
2015,파푸아 뉴기니,72,철강,1226.8,1433,21.8,29,1404
2015,팔라우,72,철강,794.4,588,0,0,588
2015,페루,72,철강,85277.4,52807,259.1,76,52731
2015,포루투갈,72,철강,67872,36929,528.7,2744,34185
2015,폴란드,72,철강,131837.9,126262,511.2,1350,124912
2015,푸에르토리코,72,철강,818.8,586,64927.2,17748,-17162
2015,프랑스,72,철강,36920.6,36183,44505.7,95800,-59617
2015,피지,72,철강,7107.5,3521,2512.2,662,2859
2015,핀란드,72,철강,2950.9,3554,28290.8,68430,-64876
2015,필리핀,72,철강,408621.3,240679,67045.5,28445,212235
2015,헝가리,72,철강,1467.7,1564,1.3,51,1514
2015,호주,72,철강,209193.1,147868,75500.1,24181,123687
2015,홍콩,72,철강,185295,142345,22835.8,18200,124144
2016,가나,72,철강,1297.7,2101,0,0,2101
2016,가봉,72,철강,175.3,139,0,0,139
2016,과테말라,72,철강,9875.5,4914,10040.9,2318,2596
2016,괌,72,철강,3807.7,2809,1001.4,185,2624
2016,그레나다,72,철강,70.3,78,0,0,78
2016,그리스,72,철강,112896.9,58749,1307.9,137,58612
2016,기니,72,철강,492.9,591,0,0,591
2016,기타국,72,철강,108.7,72,12364.9,6481,-6409
2016,나미비아,72,철강,0.2,2,0,0,2
2016,나우루,72,철강,0,0,38,19,-19
2016,나이지리아,72,철강,6376.2,3205,0,0,3205
2016,남아프리카공화국,72,철강,54230.7,38501,322600.7,252163,-213662
2016,네덜란드,72,철강,102481.4,152917,13509.6,15973,136945
2016,네덜란드 열도,72,철강,0,0,39.1,9,-9
2016,노르웨이,72,철강,1369.2,1413,7289.8,11756,-10342
2016,뉴 칼레도니아,72,철강,1009.5,816,3424.2,13465,-12649
2016,뉴질랜드,72,철강,77479.7,62288,16836.4,5447,56841
2016,니카라과,72,철강,1888.7,2182,20267.2,4598,-2416
2016,대만,72,철강,713841,445596,461159.3,356558,89038
2016,덴마크,72,철강,27663.3,13993,1374.2,198,13795
2016,도미니카 공화국,72,철강,18331.5,12228,29237.8,10084,2144
2016,독일,72,철강,48038.3,67959,42325.8,91911,-23952
2016,라오스,72,철강,40.9,70,0,0,70
2016,라트비아,72,철강,3775.4,2766,147.4,22,2743
2016,러시아 연방,72,철강,135900.5,131023,1320215.8,375073,-244050
2016,레바논,72,철강,42395.6,18785,0,0,18785
2016,루마니아,72,철강,131655.3,80027,1781.8,3829,76198
2016,룩셈부르그,72,철강,0,0,20291.9,18024,-18024
2016,르완다,72,철강,21.8,19,0,0,19
2016,리비아,72,철강,0,0,74,18,-18
2016,리투아니아,72,철강,7858.5,5976,176.3,16,5960
2016,리히텐슈타인,72,철강,0,0,0,0,0
2016,마샬군도,72,철강,249.1,290,0,0,290
2016,마이크로네시아,72,철강,946,646,0,0,646
2016,말레이시아,72,철강,793276.4,417929,402771.5,100159,317770
2016,맨섬,72,철강,0,0,36.7,42,-42
2016,멕시코,72,철강,1541356.4,1049087,6241.9,6612,1042475
2016,모로코,72,철강,526.2,515,0,0,515
2016,모리셔스,72,철강,835.3,609,0,0,609
2016,모잠비크,72,철강,0,2,47.6,8,-6
2016,몰타,72,철강,0.1,12,0,0,12
2016,몽골,72,철강,215.8,240,0.6,3,237
2016,미국,72,철강,2520373.2,1679553,916278.5,327287,1352266
2016,미령 버진군도,72,철강,216.7,214,0,0,214
2016,미얀마,72,철강,17492.6,13759,30.7,11,13748
2016,바누아투,72,철강,1221.1,637,0,0,637
2016,바레인,72,철강,4946.1,5134,443.7,266,4868
2016,바베이도스,72,철강,398.9,355,0,0,355
2016,방글라데시,72,철강,378432.3,162287,18.3,35,162252
2016,베네주엘라,72,철강,16638.8,9339,170.5,35,9304
2016,베트남,72,철강,1844861.5,984010,246880,146989,837021
2016,벨기에,72,철강,435165,310019,22885.4,40919,269100
2016,벨라루스,72,철강,22.3,25,75.9,92,-68
2016,벨리제,72,철강,2160.3,1629,0,0,1629
2016,볼리비아,72,철강,110.3,203,0,0,203
2016,북마리아나 군도,72,철강,1710.9,1042,935.2,182,860
2016,불가리아,72,철강,2177.5,2239,85.7,140,2099
2016,불령 리유니온 코모도 제도,72,철강,4346,3383,0,0,3383
2016,브라질,72,철강,91988.2,90098,248378.2,240213,-150115
2016,브루나이,72,철강,155.8,213,0,0,213
2016,사모아,72,철강,11769,17904,147.8,19,17885
2016,사우디아라비아,72,철강,385159,205076,189.2,221,204855
2016,세네갈,72,철강,32.5,305,0,0,305
2016,세이쉘,72,철강,6026.5,8206,0,0,8206
2016,세인트 루시아,72,철강,239.7,235,0,0,235
2016,세인트 빈센트 그레나딘,72,철강,703.6,500,0,0,500
2016,솔로몬 군도,72,철강,86.1,55,0,0,55
2016,수단,72,철강,25.1,21,0,0,21
2016,수리남,72,철강,0,0,188.5,46,-46
2016,스리랑카,72,철강,31500.8,25411,50.5,26,25385
2016,스와질랜드,72,철강,0,0,20,62,-62
2016,스웨덴,72,철강,81727.6,48997,76463.9,139950,-90953
2016,스위스,72,철강,995,4333,9.1,494,3839
2016,스페인,72,철강,299171.3,184180,2380.7,3964,180215
2016,슬로바키아,72,철강,6325.5,8076,40.1,52,8023
2016,슬로베니아,72,철강,414367,309465,25262.7,7808,301657
2016,시에라 리온,72,철강,0.4,0,41.4,84,-83
2016,싱가포르,72,철강,112477.5,71309,1013.1,1708,69601
2016,아랍에미리트 연합,72,철강,290491.5,170832,5203.9,1350,169482
2016,아루바,72,철강,1,4,0,0,4
2016,아르헨티나,72,철강,10110,11667,3,12,11654
2016,아메리칸 사모아,72,철강,625.6,371,0,0,371
2016,아이슬란드,72,철강,48.9,56,40,52,4
2016,아이티,72,철강,13.4,53,0,0,53
2016,아일랜드,72,철강,5409.1,3872,217.4,75,3797
2016,아제르바이잔,72,철강,29.2,81,0,0,81
2016,아프카니스탄,72,철강,1.7,3,0,0,3
2016,안도라,72,철강,58.3,66,0,0,66
2016,알제리,72,철강,6431.4,5251,0,0,5251
2016,앙골라,72,철강,9.3,4,0,0,4
2016,에스토니아,72,철강,6775.6,5122,468,1083,4039
2016,에쿠아도르,72,철강,12567,10931,0,0,10930
2016,에티오피아,72,철강,609.1,577,0,0,577
2016,엘살바도르,72,철강,78881.9,52841,2614.2,535,52306
2016,영국,72,철강,195009,117115,18724.6,30160,86955
2016,영령 버진군도,72,철강,35.8,34,0,0,34
2016,예맨,72,철강,2350.3,1724,0,0,1724
2016,오만,72,철강,113852.9,54107,17813.5,2433,51674
2016,오스트리아,72,철강,2876.3,1505,4551.7,18639,-17133
2016,온두라스,72,철강,227.1,166,3611.1,913,-747
2016,요르단,72,철강,2890.7,1752,0,0,1752
2016,우간다,72,철강,61.3,76,0,0,76
2016,우루과이,72,철강,17022.4,15180,25,6,15175
2016,우즈베키스탄,72,철강,8620.6,10054,2.2,7,10046
2016,우크라이나,72,철강,12674,10784,83868.2,50810,-40026
2016,이라크,72,철강,22289,14064,0,0,14064
2016,이란,72,철강,321637.7,253337,13.4,39,253298
2016,이스라엘,72,철강,1458.1,3572,1724.7,1107,2465
2016,이집트,72,철강,60606,57499,33.1,79,57421
2016,이탈리아,72,철강,948023.5,608548,17257.1,33729,574819
2016,인도,72,철강,2503182.7,1486726,262584.5,251003,1235723
2016,인도네시아,72,철강,1146285.1,641131,652306.7,293512,347619
2016,일본,72,철강,3503673.1,2072658,10274220.9,4432247,-2359589
2016,자마이카,72,철강,7221.8,4157,756.4,181,3976
2016,적도 기니,72,철강,188.2,339,0,0,339
2016,조지아,72,철강,7304.6,6194,0,0,6193
2016,중국,72,철강,4466799.1,3218975,14017619.7,6513561,-3294586
2016,지부티,72,철강,8928.6,3393,0,0,3393
2016,체코공화국,72,철강,9828.8,11019,1641.5,4929,6089
2016,칠레,72,철강,41243.2,29206,3341.3,906,28300
2016,카메룬,72,철강,380.2,301,0,0,301
2016,카자흐스탄,72,철강,5249.1,6342,106158,136239,-129897
2016,카타르,72,철강,1501,1071,0,0,1071
2016,캄보디아,72,철강,32.5,204,0.2,0,204
2016,캐나다,72,철강,261699.7,162425,41569.1,45663,116763
2016,케냐,72,철강,26670.5,15051,0,0,15051
2016,코스타리카,72,철강,3226.2,2049,48122.8,10856,-8807
2016,코트디봐르,72,철강,207.8,162,0,0,162
2016,콜롬비아,72,철강,126478.4,78102,26720.3,46750,31352
2016,쿠바,72,철강,0,2,0,0,2
2016,쿠웨이트,72,철강,42610.4,24147,0,0,24147
2016,크로아티아,72,철강,1755.6,1844,0,0,1844
2016,키르기스스탄,72,철강,985.5,1057,0,0,1057
2016,키리바티,72,철강,0.6,1,3.9,1,0
2016,탄자니아,72,철강,1077.4,964,0,0,964
2016,태국,72,철강,1789650.4,1171155,44516,50873,1120282
2016,통가,72,철강,554.3,414,32.6,7,408
2016,투르크멘,72,철강,213.5,192,0,0,192
2016,튀니지,72,철강,56.1,78,0,0,78
2016,튀르키예,72,철강,1128282.9,793607,6287.2,6912,786695
2016,트리니다드 토바고,72,철강,22087.8,12593,8994.4,2130,10463
2016,파나마,72,철강,17365.4,11026,12729.1,2689,8337
2016,파라과이,72,철강,3534,2346,0,0,2346
2016,파키스탄,72,철강,118129.6,80102,100,11,80092
2016,파푸아 뉴기니,72,철강,2022.5,1692,0,0,1692
2016,팔라우,72,철강,854.7,668,15,2,667
2016,페루,72,철강,63463.3,41928,61.8,79,41849
2016,포루투갈,72,철강,57290.2,31701,1103.6,2241,29460
2016,폴란드,72,철강,109500.2,103905,446.7,1309,102596
2016,푸에르토리코,72,철강,62.2,54,59671.7,13549,-13494
2016,프랑스,72,철강,45289.3,33829,19442.6,92066,-58236
2016,피지,72,철강,18683.5,8153,820.6,182,7972
2016,핀란드,72,철강,5303.4,3772,20072.9,44174,-40402
2016,필리핀,72,철강,362178.5,197868,39580.3,12473,185396
2016,헝가리,72,철강,6288.5,6125,32.5,63,6063
2016,호주,72,철강,276639.7,160233,79669.1,28976,131257
2016,홍콩,72,철강,103350.3,84281,5444.8,6230,78051
2017,가나,72,철강,1835.8,2712,0,0,2712
2017,가봉,72,철강,177.9,168,0,0,168
2017,가이아나,72,철강,38,40,0,0,40
2017,과테말라,72,철강,29562.8,14661,2919.7,741,13920
2017,괌,72,철강,4107.6,3147,5356.3,822,2325
2017,그레나다,72,철강,186.9,218,0,0,218
2017,그리스,72,철강,99700.9,61145,3171.1,518,60627
2017,기니,72,철강,226.5,280,122.3,30,250
2017,기타국,72,철강,92.1,75,13572.3,4676,-4601
2017,나미비아,72,철강,227.9,280,0,0,280
2017,나우루,72,철강,0,0,49.2,30,-30
2017,나이지리아,72,철강,284.5,272,0,0,272
2017,남수단,72,철강,0,0,0.1,0,0
2017,남아프리카공화국,72,철강,48487.6,44636,332089.9,368378,-323742
2017,네덜란드,72,철강,100383.9,218427,2181,2613,215814
2017,노르웨이,72,철강,517.3,537,4647.5,8889,-8353
2017,뉴 칼레도니아,72,철강,854.2,1031,1745.1,6353,-5322
2017,뉴질랜드,72,철강,76593.3,73557,62345.4,18928,54630
2017,니제르,72,철강,14,7,0,0,7
2017,니카라과,72,철강,4.5,7,9002.7,2280,-2273
2017,대만,72,철강,633975.1,532420,731444.6,596291,-63871
2017,덴마크,72,철강,50152.2,32292,42.8,167,32126
2017,도미니카 공화국,72,철강,7030.7,3769,18985.6,8874,-5106
2017,독일,72,철강,99064.4,121020,35904.4,88239,32781
2017,라오스,72,철강,102,301,0,0,301
2017,라트비아,72,철강,1829.8,1711,142.4,14,1697
2017,러시아 연방,72,철강,217103,207623,1353482.7,531564,-323941
2017,레바논,72,철강,17338.3,12092,0,0,12092
2017,루마니아,72,철강,31646.2,37945,1994.7,4103,33843
2017,룩셈부르그,72,철강,68,66,13827,13163,-13097
2017,르완다,72,철강,180.3,163,0,0,163
2017,리비아,72,철강,0,0,667.9,310,-310
2017,리투아니아,72,철강,7592.3,7850,67.7,22,7828
2017,마다카스카르,72,철강,6,4,0,1,3
2017,마샬군도,72,철강,799,823,0,0,823
2017,마이크로네시아,72,철강,950,666,0,0,666
2017,마카오,72,철강,0,0,0,0,0
2017,말레이시아,72,철강,759015.4,489067,469732.8,215310,273757
2017,멕시코,72,철강,1867378.7,1478240,11663.8,8870,1469370
2017,모로코,72,철강,592,2072,16.4,19,2053
2017,모리셔스,72,철강,448.9,432,0,0,432
2017,모잠비크,72,철강,0.3,5,292.8,65,-60
2017,몰타,72,철강,0.3,40,0.6,0,40
2017,몽골,72,철강,38.3,60,0,0,60
2017,미국,72,철강,1491703.1,1373726,557276.1,317028,1056698
2017,미령 버진군도,72,철강,252.9,255,0,0,255
2017,미얀마,72,철강,14654.1,10990,0,0,10990
2017,바누아투,72,철강,9.1,20,0,0,20
2017,바레인,72,철강,36097,24019,24802.4,12915,11104
2017,바베이도스,72,철강,65.5,89,0,0,89
2017,방글라데시,72,철강,248438.8,147030,16.5,5,147026
2017,베네주엘라,72,철강,159.7,120,0,0,120
2017,베트남,72,철강,1923670.1,1274706,299758.8,192277,1082430
2017,벨기에,72,철강,642565,487347,26440.3,54241,433106
2017,벨라루스,72,철강,19.8,70,191.2,232,-162
2017,벨리제,72,철강,1064.8,942,0,0,942
2017,보츠와나,72,철강,4,23,0,0,23
2017,볼리비아,72,철강,77,207,41.1,53,154
2017,북마리아나 군도,72,철강,2297,1508,3462.7,752,756
2017,불가리아,72,철강,1268.7,1231,0.1,0,1230
2017,불령 리유니온 코모도 제도,72,철강,4157.1,3994,0,0,3994
2017,브라질,72,철강,151272.9,137523,304083.5,298628,-161106
2017,브루나이,72,철강,900.3,659,0,0,659
2017,사모아,72,철강,10984.2,16628,84.6,10,16618
2017,사우디아라비아,72,철강,306098.3,207491,537.9,354,207137
2017,사이프러스,72,철강,108.2,85,0,0,85
2017,세네갈,72,철강,9,67,0,0,67
2017,세르비아,72,철강,19.7,17,0,0,16
2017,세이쉘,72,철강,7034.2,10322,0,0,10322
2017,세인트 루시아,72,철강,64.1,69,0,0,69
2017,세인트 빈센트 그레나딘,72,철강,1444.6,1236,0,0,1236
2017,소말리아,72,철강,0.5,5,0,0,5
2017,스리랑카,72,철강,23379.3,22165,142.8,32,22133
2017,스웨덴,72,철강,118192.8,95241,84154.3,159377,-64136
2017,스위스,72,철강,370.1,2040,92.1,918,1122
2017,스페인,72,철강,310953.2,228120,3317.7,6874,221246
2017,슬로바키아,72,철강,6020.9,7339,35.9,95,7244
2017,슬로베니아,72,철강,478977.2,408618,2363.1,6233,402386
2017,시리아,72,철강,69.2,132,0,0,132
2017,시에라 리온,72,철강,0,0,43.2,75,-75
2017,싱가포르,72,철강,110610.5,82570,1739.7,3023,79547
2017,아랍에미리트 연합,72,철강,237552.6,160018,4423.7,749,159269
2017,아르헨티나,72,철강,36844.8,35002,39.8,176,34826
2017,아메리칸 사모아,72,철강,93.9,60,280.6,296,-236
2017,아이슬란드,72,철강,0,0,206.4,103,-103
2017,아이티,72,철강,177.6,155,459.9,138,17
2017,아일랜드,72,철강,7449.9,7443,13.3,76,7366
2017,아제르바이잔,72,철강,509.8,828,0,0,828
2017,안티가 바부다,72,철강,0,0,3.7,14,-14
2017,알제리,72,철강,985.9,1108,0,0,1108
2017,앙골라,72,철강,11.8,60,0,0,60
2017,에스토니아,72,철강,8086.8,8001,283.6,807,7194
2017,에쿠아도르,72,철강,7466,8655,0,0,8655
2017,에티오피아,72,철강,506.3,505,0,0,505
2017,엘살바도르,72,철강,97413.2,80199,7947.6,2127,78072
2017,영국,72,철강,230575.5,170863,54333.2,38751,132112
2017,영령 버진군도,72,철강,16.6,20,0,0,20
2017,예맨,72,철강,3949.2,3291,11486,2961,330
2017,오만,72,철강,82279.2,52270,0,0,52270
2017,오스트리아,72,철강,1789.9,1306,5504.2,31664,-30358
2017,온두라스,72,철강,2586.8,2447,2534.6,624,1823
2017,요르단,72,철강,3943.1,3015,0,0,3015
2017,우간다,72,철강,20.1,33,0,0,33
2017,우루과이,72,철강,18990.2,21449,0,0,21449
2017,우즈베키스탄,72,철강,9785.1,11981,0,0,11981
2017,우크라이나,72,철강,17997.7,18863,35273.4,58852,-39989
2017,이라크,72,철강,4804.5,3194,0,0,3194
2017,이란,72,철강,504076.9,449801,10586.7,4705,445095
2017,이스라엘,72,철강,2070.7,4954,2347.6,1932,3022
2017,이집트,72,철강,75572.5,75634,106.8,136,75498
2017,이탈리아,72,철강,798885.7,655783,22656,38488,617294
2017,인도,72,철강,2794142.9,2022696,287326.7,366315,1656381
2017,인도네시아,72,철강,1388366.6,895072,343730.5,222751,672321
2017,일본,72,철강,3947901.2,2760248,9788506.2,5125651,-2365403
2017,자마이카,72,철강,6068.7,5460,266.8,67,5393
2017,조지아,72,철강,8592.9,8802,0.1,1,8800
2017,중국,72,철강,4124172.8,3465253,11067505,7087749,-3622496
2017,지부티,72,철강,110.9,98,0,0,98
2017,짐바브웨,72,철강,0,0,1274.6,1392,-1392
2017,체코공화국,72,철강,5315.7,12016,1341.6,3564,8452
2017,칠레,72,철강,29886.4,22910,2380.9,673,22237
2017,카메룬,72,철강,159.5,150,0,0,150
2017,카자흐스탄,72,철강,9148.7,11706,91022.2,153936,-142230
2017,카타르,72,철강,30541,16263,0.1,7,16256
2017,캄보디아,72,철강,318.8,446,29.9,9,437
2017,캐나다,72,철강,274843.6,196992,34002.8,46318,150674
2017,케냐,72,철강,19265.7,11603,0,0,11603
2017,코스 군도,72,철강,13.3,21,0,0,21
2017,코스타리카,72,철강,1131,1013,22406.4,5674,-4660
2017,코트디봐르,72,철강,1939.1,1750,0,0,1750
2017,콜롬비아,72,철강,71670.1,58600,29224.2,38203,20397
2017,쿠웨이트,72,철강,51619.8,27556,350.6,411,27146
2017,크로아티아,72,철강,2918,5024,0,0,5024
2017,키르기스스탄,72,철강,688.7,852,0.6,1,851
2017,키리바티,72,철강,27.1,17,2,0,17
2017,타지크,72,철강,0.4,0,0,0,0
2017,탄자니아,72,철강,897.6,988,0,0,988
2017,태국,72,철강,1745061.7,1367354,95092.6,127424,1239930
2017,토고,72,철강,1.9,2,0,0,2
2017,투르크멘,72,철강,2.7,29,0,0,29
2017,튀니지,72,철강,717.4,986,0,0,986
2017,튀르키예,72,철강,945925.8,856433,6091,7719,848714
2017,트리니다드 토바고,72,철강,20978.5,15253,1472.3,362,14891
2017,파나마,72,철강,13613.4,16831,5843.8,1514,15317
2017,파라과이,72,철강,964.2,898,0,0,898
2017,파키스탄,72,철강,113354.7,91611,25.6,5,91606
2017,파푸아 뉴기니,72,철강,1036.6,1051,29.8,38,1013
2017,팔라우,72,철강,578.2,517,0,0,517
2017,페루,72,철강,33721.8,25725,0,0,25725
2017,포루투갈,72,철강,61434.1,49151,7561.5,4538,44612
