기간,국가,HS코드,품목명,수출중량,수출금액,수입중량,수입금액,무역수지
2020,팔라우,72,철강,520.2,462,704.6,153,309
2020,페루,72,철강,64646.6,38091,2.4,2,38089
2020,포루투갈,72,철강,88780.4,55293,226,1030,54263
2020,폴란드,72,철강,112195.1,130362,824.4,3783,126580
2020,푸에르토리코,72,철강,469.6,257,3972.8,929,-672
2020,프랑스,72,철강,18386.4,19455,27708.4,133904,-114449
2020,피지,72,철강,9810.6,5313,1799.8,455,4859
2020,핀란드,72,철강,5403.6,4991,9754,22561,-17570
2020,필리핀,72,철강,327520.8,191363,13687.3,9243,182120
2020,헝가리,72,철강,17756,17485,460.6,98,17387
2020,호주,72,철강,289135.5,212044,65904,24704,187340
2020,홍콩,72,철강,118533.5,76644,4255.7,4909,71735
2021,가나,72,철강,410.5,906,0,0,906
2021,가봉,72,철강,118,130,0,0,130
2021,가이아나,72,철강,786.4,879,0,0,879
2021,과테말라,72,철강,3221,3232,1585.7,518,2714
2021,괌,72,철강,11083.2,10024,4391.6,1765,8259
2021,그레나다,72,철강,381.2,627,0,0,627
2021,그리스,72,철강,10529.1,13882,453.4,1040,12842
2021,기니,72,철강,22,22,0,0,22
2021,기타국,72,철강,0,0,17257.2,8015,-8015
2021,나미비아,72,철강,0.2,2,0,0,2
2021,나이지리아,72,철강,5405.4,3167,0,0,3167
2021,남아프리카공화국,72,철강,22107.4,34098,270708.3,321491,-287393
2021,네덜란드,72,철강,97329,486648,3856.6,6231,480417
2021,네덜란드 열도,72,철강,0,0,0,0,0
2021,네팔,72,철강,34.8,45,0,0,45
2021,노르웨이,72,철강,2933.6,5090,10599.2,16726,-11635
2021,뉴 칼레도니아,72,철강,682.2,918,2013.3,8373,-7454
2021,뉴질랜드,72,철강,115752.5,140357,55893.4,26137,114220
2021,니우에,72,철강,0,0,0.5,3,-3
2021,니제르,72,철강,0,0,3601,1633,-1633
2021,대만,72,철강,816034.2,804128,405176.1,527343,276785
2021,덴마크,72,철강,9476.8,9306,32.7,85,9221
2021,도미니카 공화국,72,철강,3538.9,4277,2089.7,866,3411
2021,독일,72,철강,48756.5,116464,24109.1,95905,20560
2021,라트비아,72,철강,315.5,287,0,0,287
2021,러시아 연방,72,철강,231577.4,281947,942256.8,690473,-408526
2021,레바논,72,철강,1369.9,1771,0,0,1771
2021,루마니아,72,철강,65671.4,111230,391.3,902,110329
2021,룩셈부르그,72,철강,2432.5,2580,313.1,456,2125
2021,리비아,72,철강,2.6,28,0,0,28
2021,리투아니아,72,철강,3007.5,4658,22.9,44,4614
2021,리히텐슈타인,72,철강,31.8,28,0,0,28
2021,마다카스카르,72,철강,0.2,1,0,0,1
2021,마샬군도,72,철강,468.8,677,475.1,120,558
2021,마이크로네시아,72,철강,3304.5,2827,1084.9,387,2440
2021,마카오,72,철강,0,0,0,0,0
2021,말라위,72,철강,15.4,7,0,0,7
2021,말레이시아,72,철강,786888.5,711071,427492.9,330885,380186
2021,멕시코,72,철강,2116635.1,2357670,18391.4,12183,2345487
2021,모로코,72,철강,23653.3,19896,0,0,19896
2021,모리셔스,72,철강,72.7,77,0,0,77
2021,모잠비크,72,철강,60,75,0,0,75
2021,몬테네그로,72,철강,222.4,411,0,0,411
2021,몰도바,72,철강,2006.6,3515,0,0,3515
2021,몰타,72,철강,0,0,4.8,0,0
2021,몽골,72,철강,123.9,129,0,0,129
2021,미국,72,철강,1671330.3,2162506,742675.5,488173,1674333
2021,미령 버진군도,72,철강,124.3,187,0,0,187
2021,미얀마,72,철강,2132.9,1975,0,0,1975
2021,바레인,72,철강,5446.7,6006,63511.1,47405,-41400
2021,바베이도스,72,철강,401,550,0,0,550
2021,방글라데시,72,철강,212771.8,164975,93.8,112,164863
2021,베네주엘라,72,철강,3966.5,6140,44.2,18,6122
2021,베트남,72,철강,1551412.5,1594610,364897.4,346231,1248379
2021,벨기에,72,철강,563784,641289,22091.9,52006,589283
2021,벨라루스,72,철강,3136.5,5449,125,171,5278
2021,벨리제,72,철강,223.3,383,0,0,383
2021,보스니아-헤르체고비나,72,철강,2440.7,4070,0,0,4070
2021,볼리비아,72,철강,0,0,0,0,0
2021,북마리아나 군도,72,철강,1851.1,1552,2821.7,1092,461
2021,불가리아,72,철강,50.6,310,0,0,310
2021,불령 리유니온 코모도 제도,72,철강,3260,4521,0,0,4521
2021,불령 폴리네시아,72,철강,215.1,245,0,0,245
2021,브라질,72,철강,199225.1,250522,133797.1,346171,-95650
2021,사모아,72,철강,7981.8,13462,3422.5,1461,12001
2021,사우디아라비아,72,철강,208646,219620,16669.8,12334,207286
2021,사이프러스,72,철강,58.6,46,111,30,16
2021,세네갈,72,철강,0.2,8,0,0,8
2021,세르비아,72,철강,23.7,141,0,0,141
2021,세이쉘,72,철강,3671,7409,0,0,7409
2021,세인트 루시아,72,철강,458.5,635,0,0,635
2021,세인트 빈센트 그레나딘,72,철강,1055.5,1420,0,0,1420
2021,솔로몬 군도,72,철강,259.1,307,0,0,307
2021,스리랑카,72,철강,21952.8,28149,0,0,28149
2021,스와질랜드,72,철강,0.6,3,0,0,3
2021,스웨덴,72,철강,68727.4,87642,71987.8,154076,-66434
2021,스위스,72,철강,925.1,2602,91.1,884,1718
2021,스페인,72,철강,232950.3,255880,1801.8,2955,252925
2021,슬로바키아,72,철강,3519.2,6921,128.8,504,6417
2021,슬로베니아,72,철강,464781.6,493022,777.2,3129,489893
2021,시리아,72,철강,8.5,14,0,0,14
2021,싱가포르,72,철강,89151.3,106507,4583.6,5541,100966
2021,아랍에미리트 연합,72,철강,74559.4,96209,1739.2,616,95592
2021,아르메니아,72,철강,448.9,698,0,0,698
2021,아르헨티나,72,철강,32744.4,52858,1007.5,902,51956
2021,아메리칸 사모아,72,철강,313.5,619,1450.4,279,340
2021,아이티,72,철강,0,0,731.8,282,-282
2021,아일랜드,72,철강,853.9,1290,1.1,26,1264
2021,아프카니스탄,72,철강,0,0,0,0,0
2021,안티가 바부다,72,철강,77.5,127,0,0,127
2021,알바니아,72,철강,0,0,613.1,969,-969
2021,알제리,72,철강,583.8,986,0,0,986
2021,에스토니아,72,철강,3033.2,5106,605.5,1860,3246
2021,에쿠아도르,72,철강,39106.4,44277,0,0,44277
2021,엘살바도르,72,철강,118558.3,148938,1044.8,375,148563
2021,영국,72,철강,302572,337910,9263.3,22117,315794
2021,예맨,72,철강,1072.2,1270,13353,5264,-3994
2021,오만,72,철강,97051.9,91076,10766.9,13261,77814
2021,오스트리아,72,철강,2761.6,4622,7468.1,26023,-21401
2021,온두라스,72,철강,26.7,89,0,0,89
2021,요르단,72,철강,13541.9,8915,0,0,8915
2021,우간다,72,철강,1.3,4,0,0,4
2021,우루과이,72,철강,3830,5402,21.8,34,5368
2021,우즈베키스탄,72,철강,12773.5,13732,29.3,82,13650
2021,우크라이나,72,철강,42721.2,68956,1796.1,6310,62647
2021,이라크,72,철강,35.9,99,0,0,99
2021,이란,72,철강,2819.3,6205,101,128,6077
2021,이스라엘,72,철강,907.5,2710,1448.3,511,2199
2021,이집트,72,철강,63427.8,89851,4,2,89849
2021,이탈리아,72,철강,735527.8,883830,9833.5,38409,845422
2021,인도,72,철강,2348635.3,2429391,469568.6,537443,1891948
2021,인도네시아,72,철강,923265.3,936511,515488.2,657385,279126
2021,일본,72,철강,3275440.4,3057522,7775595,6074641,-3017119
2021,자마이카,72,철강,1973.7,3155,0,0,3155
2021,조지아,72,철강,11489.7,17356,0,0,17356
2021,중국,72,철강,3432916.3,3558754,6861183.2,6928451,-3369697
2021,지부티,72,철강,0.5,9,0,0,9
2021,체코공화국,72,철강,13275.6,32181,564.4,2277,29904
2021,칠레,72,철강,33577.8,34593,634.2,322,34271
2021,카메룬,72,철강,441.7,600,32.8,831,-231
2021,카자흐스탄,72,철강,4697.3,7186,130962.4,198598,-191412
2021,카타르,72,철강,6375.5,6462,30837.7,20445,-13982
2021,캄보디아,72,철강,146.1,499,0,0,499
2021,캐나다,72,철강,582074.1,646353,22764.2,34347,612006
2021,케냐,72,철강,81714.2,69779,0,0,69779
2021,코스타리카,72,철강,1268.4,1373,7165.4,2929,-1556
2021,콜롬비아,72,철강,49839.4,64843,10912.3,58853,5990
2021,쿠웨이트,72,철강,22336.8,24003,0,0,24003
2021,큐라소,72,철강,0,0,107.3,47,-47
2021,크로아티아,72,철강,2894.7,7917,3.1,4,7913
2021,키르기스스탄,72,철강,249.6,482,10.4,21,461
2021,키리바티,72,철강,1.8,19,5.7,2,18
2021,타지크,72,철강,317.1,142,0,0,142
2021,탄자니아,72,철강,341.1,349,0,0,349
2021,태국,72,철강,1743474.2,1767387,108260.9,166530,1600858
2021,토고,72,철강,0.7,2,0,0,2
2021,토켈라우,72,철강,0.4,3,0,0,3
2021,투르크멘,72,철강,0,0,0,0,0
2021,튀니지,72,철강,977.5,1445,0,0,1445
2021,튀르키예,72,철강,911082.9,1054470,17319.6,26866,1027603
2021,트리니다드 토바고,72,철강,4086.2,5328,0,0,5328
2021,파나마,72,철강,8065.1,8434,2015.2,847,7587
2021,파라과이,72,철강,41.5,119,0,0,119
2021,파키스탄,72,철강,149566.6,144617,0,0,144617
2021,파푸아 뉴기니,72,철강,4359.8,7372,114.1,52,7319
2021,팔라우,72,철강,394.8,423,445.3,151,271
2021,페루,72,철강,29533.1,30481,0,1,30480
2021,포루투갈,72,철강,84023,90921,361.5,1796,89125
2021,포클랜드 군도,72,철강,0,0,0,0,0
2021,폴란드,72,철강,66736.5,117840,845,3234,114606
2021,푸에르토리코,72,철강,66,85,1252.5,299,-213
2021,프랑스,72,철강,8185,12900,8633.7,79639,-66739
2021,피지,72,철강,2327.5,2324,488.6,239,2085
2021,핀란드,72,철강,3795.1,4882,11559.6,26360,-21478
2021,필리핀,72,철강,215601.8,216830,38635.9,24756,192074
2021,헝가리,72,철강,28059.3,29848,7.1,4,29844
2021,호주,72,철강,358472.3,419135,14550.8,8616,410520
2021,홍콩,72,철강,46056.1,48238,7378.8,7122,41115
2022,가나,72,철강,350.5,318,0,0,318
2022,가봉,72,철강,144.5,195,0,0,195
2022,가이아나,72,철강,0,0,201.1,98,-98
2022,과테말라,72,철강,71.8,109,5747.7,2001,-1892
2022,괌,72,철강,14663.7,16348,3844.3,1685,14663
2022,그레나다,72,철강,392.4,655,37.4,10,646
2022,그리스,72,철강,69610.4,64827,385.6,91,64736
2022,기니,72,철강,2.9,3,0,0,3
2022,기타국,72,철강,0,0,17109.7,8345,-8345
2022,나이지리아,72,철강,22357.9,15704,0,0,15704
2022,남아프리카공화국,72,철강,10196.3,24001,222649.2,317050,-293049
2022,네덜란드,72,철강,68964.5,416888,1215.5,2693,414195
2022,네덜란드 열도,72,철강,0,0,0,0,0
2022,네팔,72,철강,28.5,43,0,0,43
2022,노르웨이,72,철강,21635.2,32392,5962.9,15461,16932
2022,뉴 칼레도니아,72,철강,71.7,79,2242,27956,-27876
2022,뉴질랜드,72,철강,116372.5,155546,65797.3,35078,120468
2022,니카라과,72,철강,32.3,24,649.7,284,-260
2022,대만,72,철강,518454.7,585884,386672.8,607849,-21965
2022,덴마크,72,철강,102762.8,107525,874.8,354,107172
2022,도미니카 공화국,72,철강,3666.4,9807,1742,731,9076
2022,독일,72,철강,20329.3,89410,20955.4,87308,2102
2022,라오스,72,철강,0.5,4,0,0,4
2022,라이베리아,72,철강,0.2,1,20.3,3,-2
2022,라트비아,72,철강,291.2,328,0,0,328
2022,러시아 연방,72,철강,55732.7,85803,591980.4,500187,-414384
2022,레바논,72,철강,349.2,650,0,0,650
2022,루마니아,72,철강,50032,94024,307.2,544,93481
2022,룩셈부르그,72,철강,55.2,496,893.9,1616,-1120
2022,르완다,72,철강,100.5,149,0,0,149
2022,리투아니아,72,철강,2631.6,4357,28.5,8,4349
2022,마다카스카르,72,철강,0.1,0,0,0,0
2022,마샬군도,72,철강,302.5,483,295.5,137,346
2022,마이크로네시아,72,철강,1867.1,2006,666,228,1778
2022,말레이시아,72,철강,658283.8,648821,801579.7,606866,41955
2022,말리,72,철강,4,9,0,0,9
2022,멕시코,72,철강,1920646.5,2398251,24064.7,15650,2382601
2022,모로코,72,철강,39602.9,43818,0,0,43818
2022,모리셔스,72,철강,766.7,1138,475.1,194,944
2022,모잠비크,72,철강,102.5,174,0,0,174
2022,몬테네그로,72,철강,0,0,0.1,7,-7
2022,몰도바,72,철강,10719,17399,0,0,17399
2022,몰타,72,철강,0,0,11,1,-1
2022,몽골,72,철강,71.9,161,675,389,-228
2022,미국,72,철강,1452182,2226308,600908.5,471010,1755298
2022,미령 버진군도,72,철강,171.8,215,0,0,215
2022,미얀마,72,철강,6039.1,6155,1.8,5,6150
2022,바누아투,72,철강,21.7,45,0,0,45
2022,바레인,72,철강,4032.5,5188,58343.1,48141,-42953
2022,바베이도스,72,철강,935.9,1298,0,0,1298
2022,바하마,72,철강,0,0,2.7,1,-1
2022,방글라데시,72,철강,166901.9,128946,101.1,323,128622
2022,베네주엘라,72,철강,3492.7,5878,5611.7,2726,3151
2022,베트남,72,철강,1250806.3,1374465,520894.2,623541,750925
2022,벨기에,72,철강,730413.1,864744,24209.5,59825,804919
2022,벨라루스,72,철강,403.6,820,0,0,820
2022,벨리제,72,철강,181.8,330,0,0,330
2022,보스니아-헤르체고비나,72,철강,4152.2,5878,0,0,5878
2022,볼리비아,72,철강,0,0,0,0,0
2022,부탄,72,철강,0,0,1075.2,2089,-2089
2022,북마리아나 군도,72,철강,747,762,1939.2,750,12
2022,불가리아,72,철강,812.5,1327,0.2,1,1326
2022,불령 리유니온 코모도 제도,72,철강,2093.4,3447,0,0,3447
2022,불령 폴리네시아,72,철강,306.2,513,0,0,513
2022,브라질,72,철강,251420,278779,176474.3,402574,-123795
2022,브루나이,72,철강,3289.8,2220,0,0,2220
2022,사모아,72,철강,9339.3,19797,3316.7,1243,18554
2022,사우디아라비아,72,철강,214862.9,240877,26.1,39,240838
2022,사이프러스,72,철강,0,0,16.3,3,-3
2022,세네갈,72,철강,16.8,63,0,0,63
2022,세르비아,72,철강,150.1,790,0,0,790
2022,세이쉘,72,철강,4083.1,8351,0,0,8351
2022,세인트 루시아,72,철강,1138,1842,328,103,1739
2022,세인트 빈센트 그레나딘,72,철강,1985.8,2967,0,0,2967
2022,소말리아,72,철강,1,15,0,0,15
2022,수리남,72,철강,64.7,105,0,0,105
2022,스리랑카,72,철강,9027.4,13127,15.3,2,13125
2022,스웨덴,72,철강,69744.8,111514,65898.6,164501,-52987
2022,스위스,72,철강,4225.8,8114,115.7,1223,6891
2022,스페인,72,철강,282021.3,333696,2038,3239,330457
2022,슬로바키아,72,철강,1795.8,6784,6.1,38,6746
2022,슬로베니아,72,철강,429005.4,503565,294.5,1345,502219
2022,시리아,72,철강,296.9,1060,0,0,1060
2022,싱가포르,72,철강,91770.7,99171,1684.1,3340,95831
2022,아랍에미리트 연합,72,철강,126653.3,170934,1399.2,984,169949
2022,아르헨티나,72,철강,20371.6,35378,314.8,305,35074
2022,아메리칸 사모아,72,철강,66.4,485,712.3,233,252
2022,아이티,72,철강,0,0,1019.9,377,-377
2022,아일랜드,72,철강,3529.2,6605,3.3,47,6557
2022,아제르바이잔,72,철강,2.5,4,0.5,4,0
2022,안도라,72,철강,0,0,0.4,17,-17
2022,안티가 바부다,72,철강,75.9,103,1.8,0,102
2022,알바니아,72,철강,0,0,306.7,523,-523
2022,알제리,72,철강,1023.8,1598,0,0,1598
2022,앙골라,72,철강,64.3,86,0,0,86
2022,에스토니아,72,철강,1092.4,2047,150.7,1358,690
2022,에쿠아도르,72,철강,23242.1,30882,0,0,30882
2022,에티오피아,72,철강,111.6,164,0,0,164
2022,엘살바도르,72,철강,76913.3,97529,690.9,259,97270
2022,영국,72,철강,246015.9,299609,7029.2,25657,273952
2022,예맨,72,철강,1620.4,2051,32655.7,14840,-12789
2022,오만,72,철강,64978.9,58429,19587.9,25210,33219
2022,오스트리아,72,철강,2428.1,5262,3444.2,20892,-15630
2022,온두라스,72,철강,2.7,8,1894.8,856,-848
2022,요르단,72,철강,10946.9,9589,143.5,40,9549
2022,우간다,72,철강,13.8,19,0,0,19
2022,우루과이,72,철강,940.8,1231,0,0,1231
2022,우즈베키스탄,72,철강,7696,10871,2,8,10862
2022,우크라이나,72,철강,6630.3,11089,1093.3,7370,3718
2022,이라크,72,철강,688.8,1619,0,0,1619
2022,이란,72,철강,3294.1,9055,1.8,6,9049
2022,이스라엘,72,철강,911,3134,1493.8,513,2620
2022,이집트,72,철강,66641.1,104296,0.3,1,104295
2022,이탈리아,72,철강,1104987.5,1170589,9683.7,42524,1128065
2022,인도,72,철강,2528989.3,2698332,268174.2,410135,2288197
2022,인도네시아,72,철강,875822.3,989225,322855.7,600252,388973
2022,일본,72,철강,3010936,3048024,8523676.3,6726072,-3678048
2022,자마이카,72,철강,3014.2,4333,0,0,4333
2022,잠비아,72,철강,0,0,0,0,0
2022,조지아,72,철강,10024.5,15367,0,0,15367
2022,중국,72,철강,2863199.5,3379297,6078040.3,6340405,-2961108
2022,체코공화국,72,철강,11850,32728,1550.6,4227,28501
2022,칠레,72,철강,28047.9,24954,791.3,538,24415
2022,카메룬,72,철강,172.2,226,0,0,226
2022,카자흐스탄,72,철강,2556.2,4836,41600.4,107291,-102455
2022,카타르,72,철강,22631.5,24253,114.3,130,24123
2022,캄보디아,72,철강,74.5,476,0,0,476
2022,캐나다,72,철강,452819,580974,24038.3,30548,550426
2022,케냐,72,철강,63477.1,45345,0.2,3,45342
2022,코스타리카,72,철강,1717.6,2262,4831.9,2096,167
2022,코트디봐르,72,철강,802,1556,0,0,1556
2022,콜롬비아,72,철강,58596,68261,10038.8,69212,-951
2022,쿠웨이트,72,철강,17381.6,20433,0,0,20433
2022,크로아티아,72,철강,2377.6,9696,0,0,9696
2022,키르기스스탄,72,철강,61.1,126,2,3,123
2022,타지크,72,철강,502.8,843,0,0,843
2022,탄자니아,72,철강,10769.9,6275,0,0,6275
2022,태국,72,철강,1514736.8,1704101,98743.1,189160,1514942
2022,튀니지,72,철강,10.2,31,0,0,31
2022,튀르키예,72,철강,1106727.2,1230139,12764.1,39394,1190745
2022,트리니다드 토바고,72,철강,7303.3,12189,2090.1,906,11283
2022,파나마,72,철강,13520.1,15355,8833.4,3794,11561
2022,파키스탄,72,철강,71848.5,74818,823.6,1111,73708
2022,파푸아 뉴기니,72,철강,3404.7,6034,187.5,86,5948
2022,팔라우,72,철강,263,369,656.1,225,144
2022,페루,72,철강,32528.3,44814,1691.5,857,43958
2022,포루투갈,72,철강,103091.1,117192,215.5,1723,115469
2022,폴란드,72,철강,80487.4,123998,484.8,1582,122416
2022,푸에르토리코,72,철강,56.1,91,12750.1,5052,-4961
2022,프랑스,72,철강,5983,18092,17756.7,81923,-63831
2022,피지,72,철강,2471.7,2648,1912,811,1837
2022,핀란드,72,철강,1504,2355,8747.7,25605,-23250
2022,필리핀,72,철강,141848.3,183894,59638,47727,136167
2022,헝가리,72,철강,23749,32036,0,0,32035
